event_id,event_time,journey_id,journey_step,action,user_id,user_tier,device_platform,app_version,network_type,city,search_lat,search_lon,search_radius_km,filter_connector,filter_fast_only,results_returned,nearest_site_id,nearest_distance_km,selected_site_id,site_category,available_bays,total_bays,price_per_kwh,estimated_wait_min,vehicle_soc_pct,range_left_km,reservation_id,reservation_window_min,converted_to_charge,response_time_ms,day_part,is_weekend,is_anomaly
APP_0027570,2026-08-14 15:03:57,JNY_380971561,4,START_CHARGE,USR_46645,FREE,IOS,4.2.1,5G,Bengaluru,12.9594,77.5893,10.0,ANY,FALSE,1,STN_BLR_01,1.6,STN_BLR_01,OFFICE,2,4,14.0,0,43.3,124.3,NONE,0,TRUE,419,AFTERNOON,FALSE,FALSE
APP_0010092,2026-08-14 15:04:26,JNY_498143159,1,SEARCH,USR_17631,FREE,ANDROID,4.2.1,4G,Bengaluru,12.9568,77.6117,5.0,CCS2,TRUE,1,STN_BLR_01,2.2,NONE,NONE,1,4,14.0,4,20.7,77.8,NONE,0,FALSE,351,AFTERNOON,FALSE,FALSE
APP_0020883,2026-08-14 15:04:38,JNY_443416720,3,NAVIGATE,USR_91993,FREE,ANDROID,4.2.1,WIFI,Jaipur,26.8555,75.8205,25.0,TYPE2_AC,FALSE,2,STN_JPR_02,10.9,STN_JPR_01,MALL,1,5,18.5,3,30.5,96.7,NONE,0,FALSE,297,AFTERNOON,FALSE,FALSE
APP_0009605,2026-08-14 15:05:13,JNY_771977284,4,START_CHARGE,USR_69357,FREE,ANDROID,4.1.6,4G,Mumbai,19.0867,72.8736,10.0,CHAdeMO,FALSE,2,STN_MUM_01,4.7,STN_MUM_01,MALL,4,5,20.0,0,27.2,114.0,NONE,0,TRUE,318,AFTERNOON,FALSE,FALSE
APP_0010093,2026-08-14 15:05:18,JNY_498143159,2,VIEW_STATION,USR_17631,FREE,ANDROID,4.2.1,4G,Bengaluru,12.9582,77.566,5.0,CCS2,TRUE,1,STN_BLR_01,2.2,STN_BLR_01,OFFICE,2,4,14.0,0,20.7,77.8,NONE,0,FALSE,841,AFTERNOON,FALSE,FALSE
APP_0016017,2026-08-14 15:06:11,JNY_484416702,1,SEARCH,USR_85105,FREE,ANDROID,4.2.1,4G,Gurugram,27.6979,75.9138,3.0,CHAdeMO,TRUE,0,NONE,0.0,NONE,NONE,0,0,0.0,0,45.4,127.6,NONE,0,FALSE,91,AFTERNOON,FALSE,TRUE
APP_0010094,2026-08-14 15:07:00,JNY_498143159,3,NAVIGATE,USR_17631,FREE,ANDROID,4.2.1,4G,Bengaluru,12.9784,77.5767,5.0,CCS2,TRUE,1,STN_BLR_01,2.2,STN_BLR_01,OFFICE,2,4,14.0,0,20.7,77.8,NONE,0,FALSE,286,AFTERNOON,FALSE,FALSE
APP_0012159,2026-08-14 15:08:59,JNY_426376651,1,SEARCH,USR_34309,FREE,ANDROID,4.2.0,WIFI,Jaipur,26.8568,75.8206,10.0,TYPE2_AC,FALSE,2,STN_JPR_02,4.7,NONE,NONE,1,5,21.0,3,24.9,90.1,NONE,0,FALSE,118,AFTERNOON,FALSE,FALSE
APP_0012160,2026-08-14 15:09:21,JNY_426376651,2,VIEW_STATION,USR_34309,FREE,ANDROID,4.2.0,WIFI,Jaipur,26.8686,75.8794,10.0,TYPE2_AC,FALSE,2,STN_JPR_02,4.7,STN_JPR_02,HIGHWAY,2,5,21.0,4,24.9,90.1,NONE,0,FALSE,375,AFTERNOON,FALSE,FALSE
APP_0010095,2026-08-14 15:09:25,JNY_498143159,4,START_CHARGE,USR_17631,FREE,ANDROID,4.2.1,4G,Bengaluru,12.9814,77.6139,5.0,CCS2,TRUE,1,STN_BLR_01,2.2,STN_BLR_01,OFFICE,2,4,14.0,0,20.7,77.8,NONE,0,TRUE,300,AFTERNOON,FALSE,FALSE
APP_0016470,2026-08-14 15:09:25,JNY_368535022,1,SEARCH,USR_67294,FREE,ANDROID,3.9.8,5G,Gurugram,28.4341,77.0336,10.0,CCS2,FALSE,1,STN_GGN_02,7.0,NONE,NONE,1,5,19.5,8,38.5,133.8,NONE,0,FALSE,243,AFTERNOON,FALSE,FALSE
APP_0000792,2026-08-14 15:09:50,JNY_161310084,1,SEARCH,USR_91420,FREE,ANDROID,4.2.1,4G,Bengaluru,12.9716,77.6164,3.0,CCS2,FALSE,1,STN_BLR_01,1.6,NONE,NONE,3,4,14.0,0,35.7,124.6,NONE,0,FALSE,184,AFTERNOON,FALSE,FALSE
APP_0016471,2026-08-14 15:10:16,JNY_368535022,2,VIEW_STATION,USR_67294,FREE,ANDROID,3.9.8,5G,Gurugram,28.4007,77.0539,10.0,CCS2,FALSE,1,STN_GGN_02,7.0,STN_GGN_02,MALL,4,5,19.5,0,38.5,133.8,NONE,0,FALSE,251,AFTERNOON,FALSE,FALSE
APP_0000793,2026-08-14 15:10:37,JNY_161310084,2,VIEW_STATION,USR_91420,FREE,ANDROID,4.2.1,4G,Bengaluru,12.9493,77.6035,3.0,CCS2,FALSE,1,STN_BLR_01,1.6,STN_BLR_01,OFFICE,1,4,14.0,11,35.7,124.6,NONE,0,FALSE,305,AFTERNOON,FALSE,FALSE
APP_0021276,2026-08-14 15:11:17,JNY_345905454,1,SEARCH,USR_28343,SUBSCRIBER,ANDROID,4.1.2,5G,Jaipur,26.8435,75.8164,10.0,ANY,TRUE,2,STN_JPR_02,2.5,NONE,NONE,4,5,21.0,0,44.8,166.7,NONE,0,FALSE,1099,AFTERNOON,FALSE,FALSE
APP_0000794,2026-08-14 15:11:24,JNY_161310084,3,NAVIGATE,USR_91420,FREE,ANDROID,4.2.1,4G,Bengaluru,12.9739,77.5939,3.0,CCS2,FALSE,1,STN_BLR_01,1.6,STN_BLR_01,OFFICE,1,4,14.0,11,35.7,124.6,NONE,0,FALSE,191,AFTERNOON,FALSE,FALSE
APP_0021277,2026-08-14 15:11:30,JNY_345905454,2,VIEW_STATION,USR_28343,SUBSCRIBER,ANDROID,4.1.2,5G,Jaipur,26.8607,75.8597,10.0,ANY,TRUE,2,STN_JPR_02,2.5,STN_JPR_02,HIGHWAY,1,5,21.0,2,44.8,166.7,NONE,0,FALSE,297,AFTERNOON,FALSE,FALSE
APP_0016545,2026-08-14 15:11:34,JNY_697351355,1,SEARCH,USR_17157,SUBSCRIBER,IOS,4.2.1,4G,Delhi,28.7111,77.0723,5.0,ANY,FALSE,2,STN_DEL_03,1.5,NONE,NONE,4,5,21.0,0,45.6,153.1,NONE,0,FALSE,317,AFTERNOON,FALSE,FALSE
APP_0000795,2026-08-14 15:12:01,JNY_161310084,4,RESERVE,USR_91420,FREE,ANDROID,4.2.1,4G,Bengaluru,12.9462,77.5784,3.0,CCS2,FALSE,1,STN_BLR_01,1.6,STN_BLR_01,OFFICE,1,4,14.0,11,35.7,124.6,RSV_2044606,45,FALSE,271,AFTERNOON,FALSE,FALSE
APP_0028456,2026-08-14 15:12:40,JNY_456214632,1,SEARCH,USR_56855,FREE,ANDROID,4.2.1,4G,Gurugram,28.4064,77.0212,10.0,CCS2,FALSE,2,STN_GGN_02,2.7,NONE,NONE,1,5,19.5,5,31.8,103.9,NONE,0,FALSE,185,AFTERNOON,FALSE,FALSE
APP_0016202,2026-08-14 15:12:52,JNY_942990881,1,SEARCH,USR_71112,FREE,ANDROID,4.2.0,4G,Gurugram,28.3886,77.0397,15.0,CCS2,TRUE,2,STN_GGN_02,1.6,NONE,NONE,1,5,19.5,2,40.7,148.3,NONE,0,FALSE,376,AFTERNOON,FALSE,FALSE
APP_0016203,2026-08-14 15:13:13,JNY_942990881,2,VIEW_STATION,USR_71112,FREE,ANDROID,4.2.0,4G,Gurugram,28.4027,77.0267,15.0,CCS2,TRUE,2,STN_GGN_02,1.6,STN_GGN_01,OFFICE,2,4,14.0,0,40.7,148.3,NONE,0,FALSE,209,AFTERNOON,FALSE,FALSE
APP_0028457,2026-08-14 15:13:29,JNY_456214632,2,VIEW_STATION,USR_56855,FREE,ANDROID,4.2.1,4G,Gurugram,28.4402,77.0605,10.0,CCS2,FALSE,2,STN_GGN_02,2.7,STN_GGN_02,MALL,3,5,19.5,0,31.8,103.9,NONE,0,FALSE,95,AFTERNOON,FALSE,FALSE
APP_0016204,2026-08-14 15:13:47,JNY_942990881,3,NAVIGATE,USR_71112,FREE,ANDROID,4.2.0,4G,Gurugram,28.4286,77.0426,15.0,CCS2,TRUE,2,STN_GGN_02,1.6,STN_GGN_01,OFFICE,2,4,14.0,0,40.7,148.3,NONE,0,FALSE,314,AFTERNOON,FALSE,FALSE
APP_0028458,2026-08-14 15:13:49,JNY_456214632,3,NAVIGATE,USR_56855,FREE,ANDROID,4.2.1,4G,Gurugram,28.4411,77.0501,10.0,CCS2,FALSE,2,STN_GGN_02,2.7,STN_GGN_02,MALL,3,5,19.5,0,31.8,103.9,NONE,0,FALSE,81,AFTERNOON,FALSE,FALSE
APP_0018816,2026-08-14 15:14:06,JNY_177237666,1,SEARCH,USR_95775,SUBSCRIBER,ANDROID,4.1.2,5G,Delhi,28.7434,77.0707,15.0,CCS2,FALSE,2,STN_DEL_03,8.8,NONE,NONE,3,5,21.0,0,40.1,163.5,NONE,0,FALSE,246,AFTERNOON,FALSE,FALSE
APP_0016155,2026-08-14 15:14:09,JNY_388133175,1,SEARCH,USR_31257,SUBSCRIBER,ANDROID,4.1.6,5G,Bengaluru,12.9611,77.5595,25.0,TYPE2_AC,TRUE,1,STN_BLR_01,5.9,NONE,NONE,3,4,14.0,0,27.3,106.3,NONE,0,FALSE,225,AFTERNOON,FALSE,FALSE
APP_0020884,2026-08-14 15:14:17,JNY_443416720,4,START_CHARGE,USR_91993,FREE,ANDROID,4.2.1,WIFI,Jaipur,26.8855,75.812,25.0,TYPE2_AC,FALSE,2,STN_JPR_02,10.9,STN_JPR_01,MALL,1,5,18.5,3,30.5,96.7,NONE,0,TRUE,108,AFTERNOON,FALSE,FALSE
APP_0018817,2026-08-14 15:14:27,JNY_177237666,2,VIEW_STATION,USR_95775,SUBSCRIBER,ANDROID,4.1.2,5G,Delhi,28.7,77.1577,15.0,CCS2,FALSE,2,STN_DEL_03,8.8,STN_DEL_03,HIGHWAY,3,5,21.0,0,40.1,163.5,NONE,0,FALSE,263,AFTERNOON,FALSE,FALSE
APP_0016156,2026-08-14 15:14:32,JNY_388133175,2,VIEW_STATION,USR_31257,SUBSCRIBER,ANDROID,4.1.6,5G,Bengaluru,12.9768,77.61,25.0,TYPE2_AC,TRUE,1,STN_BLR_01,5.9,STN_BLR_01,OFFICE,2,4,14.0,0,27.3,106.3,NONE,0,FALSE,134,AFTERNOON,FALSE,FALSE
APP_0000796,2026-08-14 15:14:46,JNY_161310084,5,START_CHARGE,USR_91420,FREE,ANDROID,4.2.1,4G,Bengaluru,12.9793,77.6153,3.0,CCS2,FALSE,1,STN_BLR_01,1.6,STN_BLR_01,OFFICE,1,4,14.0,11,35.7,124.6,RSV_2044606,45,TRUE,271,AFTERNOON,FALSE,FALSE
APP_0026128,2026-08-14 15:14:47,JNY_660371854,1,SEARCH,USR_46581,SUBSCRIBER,ANDROID,4.2.0,5G,Mumbai,19.1144,72.8753,25.0,CCS2,FALSE,2,STN_MUM_02,2.8,NONE,NONE,3,4,12.0,0,12.4,50.9,NONE,0,FALSE,297,AFTERNOON,FALSE,FALSE
APP_0016157,2026-08-14 15:15:01,JNY_388133175,3,NAVIGATE,USR_31257,SUBSCRIBER,ANDROID,4.1.6,5G,Bengaluru,12.9412,77.6189,25.0,TYPE2_AC,TRUE,1,STN_BLR_01,5.9,STN_BLR_01,OFFICE,2,4,14.0,0,27.3,106.3,NONE,0,FALSE,863,AFTERNOON,FALSE,FALSE
APP_0018818,2026-08-14 15:15:27,JNY_177237666,3,NAVIGATE,USR_95775,SUBSCRIBER,ANDROID,4.1.2,5G,Delhi,28.6951,77.1204,15.0,CCS2,FALSE,2,STN_DEL_03,8.8,STN_DEL_03,HIGHWAY,3,5,21.0,0,40.1,163.5,NONE,0,FALSE,290,AFTERNOON,FALSE,FALSE
APP_0016158,2026-08-14 15:15:30,JNY_388133175,4,RESERVE,USR_31257,SUBSCRIBER,ANDROID,4.1.6,5G,Bengaluru,12.9855,77.6251,25.0,TYPE2_AC,TRUE,1,STN_BLR_01,5.9,STN_BLR_01,OFFICE,2,4,14.0,0,27.3,106.3,RSV_4154795,45,FALSE,280,AFTERNOON,FALSE,FALSE
APP_0026129,2026-08-14 15:15:53,JNY_660371854,2,VIEW_STATION,USR_46581,SUBSCRIBER,ANDROID,4.2.0,5G,Mumbai,19.1558,72.8409,25.0,CCS2,FALSE,2,STN_MUM_02,2.8,STN_MUM_02,RESIDENTIAL,4,4,12.0,0,12.4,50.9,NONE,0,FALSE,154,AFTERNOON,FALSE,FALSE
APP_0026130,2026-08-14 15:17:18,JNY_660371854,3,NAVIGATE,USR_46581,SUBSCRIBER,ANDROID,4.2.0,5G,Mumbai,19.0968,72.8985,25.0,CCS2,FALSE,2,STN_MUM_02,2.8,STN_MUM_02,RESIDENTIAL,4,4,12.0,0,12.4,50.9,NONE,0,FALSE,392,AFTERNOON,FALSE,FALSE
APP_0005692,2026-08-14 15:17:30,JNY_658478166,1,SEARCH,USR_94205,SUBSCRIBER,ANDROID,4.1.6,4G,Jaipur,26.8387,75.8151,5.0,CCS2,FALSE,2,STN_JPR_02,1.0,NONE,NONE,0,5,21.0,28,46.7,194.6,NONE,0,FALSE,317,AFTERNOON,FALSE,FALSE
APP_0005693,2026-08-14 15:17:54,JNY_658478166,2,VIEW_STATION,USR_94205,SUBSCRIBER,ANDROID,4.1.6,4G,Jaipur,26.8488,75.8234,5.0,CCS2,FALSE,2,STN_JPR_02,1.0,STN_JPR_02,HIGHWAY,2,5,21.0,5,46.7,194.6,NONE,0,FALSE,60,AFTERNOON,FALSE,FALSE
APP_0005694,2026-08-14 15:18:10,JNY_658478166,3,NAVIGATE,USR_94205,SUBSCRIBER,ANDROID,4.1.6,4G,Jaipur,26.8486,75.8106,5.0,CCS2,FALSE,2,STN_JPR_02,1.0,STN_JPR_02,HIGHWAY,2,5,21.0,5,46.7,194.6,NONE,0,FALSE,192,AFTERNOON,FALSE,FALSE
APP_0016159,2026-08-14 15:18:56,JNY_388133175,5,START_CHARGE,USR_31257,SUBSCRIBER,ANDROID,4.1.6,5G,Bengaluru,12.9669,77.5945,25.0,TYPE2_AC,TRUE,1,STN_BLR_01,5.9,STN_BLR_01,OFFICE,2,4,14.0,0,27.3,106.3,RSV_4154795,45,TRUE,130,AFTERNOON,FALSE,FALSE
APP_0021184,2026-08-14 15:21:03,JNY_879990439,1,SEARCH,USR_62801,SUBSCRIBER,IOS,4.2.1,WIFI,Mumbai,19.0471,72.8796,5.0,TYPE2_AC,TRUE,2,STN_MUM_01,2.4,NONE,NONE,2,5,20.0,0,46.0,144.0,NONE,0,FALSE,262,AFTERNOON,FALSE,FALSE
APP_0021185,2026-08-14 15:21:11,JNY_879990439,2,VIEW_STATION,USR_62801,SUBSCRIBER,IOS,4.2.1,WIFI,Mumbai,19.0922,72.8849,5.0,TYPE2_AC,TRUE,2,STN_MUM_01,2.4,STN_MUM_01,MALL,4,5,20.0,0,46.0,144.0,NONE,0,FALSE,277,AFTERNOON,FALSE,FALSE
APP_0022675,2026-08-14 15:21:26,JNY_814581547,1,SEARCH,USR_23274,SUBSCRIBER,ANDROID,4.2.1,4G,Delhi,28.619,77.1889,5.0,CCS2,FALSE,2,STN_DEL_01,2.0,NONE,NONE,3,5,19.5,0,19.7,67.3,NONE,0,FALSE,196,AFTERNOON,FALSE,FALSE
APP_0020216,2026-08-14 15:21:55,JNY_419008064,1,SEARCH,USR_61708,FREE,ANDROID,4.2.1,4G,Mumbai,19.0847,72.856,15.0,TYPE2_AC,TRUE,1,STN_MUM_01,10.7,NONE,NONE,2,5,20.0,0,19.9,67.8,NONE,0,FALSE,178,AFTERNOON,FALSE,FALSE
APP_0022676,2026-08-14 15:22:27,JNY_814581547,2,VIEW_STATION,USR_23274,SUBSCRIBER,ANDROID,4.2.1,4G,Delhi,28.6432,77.1993,5.0,CCS2,FALSE,2,STN_DEL_01,2.0,STN_DEL_01,MALL,2,5,19.5,11,19.7,67.3,NONE,0,FALSE,128,AFTERNOON,FALSE,FALSE
APP_0020217,2026-08-14 15:22:46,JNY_419008064,2,VIEW_STATION,USR_61708,FREE,ANDROID,4.2.1,4G,Mumbai,19.0734,72.8724,15.0,TYPE2_AC,TRUE,1,STN_MUM_01,10.7,STN_MUM_01,MALL,2,5,20.0,0,19.9,67.8,NONE,0,FALSE,318,AFTERNOON,FALSE,FALSE
APP_0021186,2026-08-14 15:23:06,JNY_879990439,3,NAVIGATE,USR_62801,SUBSCRIBER,IOS,4.2.1,WIFI,Mumbai,19.0598,72.9022,5.0,TYPE2_AC,TRUE,2,STN_MUM_01,2.4,STN_MUM_01,MALL,4,5,20.0,0,46.0,144.0,NONE,0,FALSE,177,AFTERNOON,FALSE,FALSE
APP_0015913,2026-08-14 15:23:23,JNY_743444238,1,SEARCH,USR_48129,FREE,ANDROID,4.2.1,5G,Gurugram,28.4615,77.0704,3.0,ANY,FALSE,1,STN_GGN_01,2.9,NONE,NONE,1,4,14.0,5,27.5,96.0,NONE,0,FALSE,248,AFTERNOON,FALSE,FALSE
APP_0021187,2026-08-14 15:23:36,JNY_879990439,4,RESERVE,USR_62801,SUBSCRIBER,IOS,4.2.1,WIFI,Mumbai,19.0856,72.8702,5.0,TYPE2_AC,TRUE,2,STN_MUM_01,2.4,STN_MUM_01,MALL,4,5,20.0,0,46.0,144.0,RSV_2560903,20,FALSE,429,AFTERNOON,FALSE,FALSE
APP_0015914,2026-08-14 15:24:12,JNY_743444238,2,VIEW_STATION,USR_48129,FREE,ANDROID,4.2.1,5G,Gurugram,28.4303,77.0036,3.0,ANY,FALSE,1,STN_GGN_01,2.9,STN_GGN_01,OFFICE,0,4,14.0,27,27.5,96.0,NONE,0,FALSE,269,AFTERNOON,FALSE,FALSE
APP_0020218,2026-08-14 15:24:23,JNY_419008064,3,NAVIGATE,USR_61708,FREE,ANDROID,4.2.1,4G,Mumbai,19.1049,72.9319,15.0,TYPE2_AC,TRUE,1,STN_MUM_01,10.7,STN_MUM_01,MALL,2,5,20.0,0,19.9,67.8,NONE,0,FALSE,189,AFTERNOON,FALSE,FALSE
APP_0018819,2026-08-14 15:26:01,JNY_177237666,4,START_CHARGE,USR_95775,SUBSCRIBER,ANDROID,4.1.2,5G,Delhi,28.7277,77.1238,15.0,CCS2,FALSE,2,STN_DEL_03,8.8,STN_DEL_03,HIGHWAY,3,5,21.0,0,40.1,163.5,NONE,0,TRUE,239,AFTERNOON,FALSE,FALSE
APP_0021188,2026-08-14 15:30:01,JNY_879990439,5,START_CHARGE,USR_62801,SUBSCRIBER,IOS,4.2.1,WIFI,Mumbai,19.0904,72.8434,5.0,TYPE2_AC,TRUE,2,STN_MUM_01,2.4,STN_MUM_01,MALL,4,5,20.0,0,46.0,144.0,RSV_2560903,20,TRUE,210,AFTERNOON,FALSE,FALSE
APP_0007043,2026-08-14 15:30:17,JNY_880523362,1,SEARCH,USR_57269,FREE,ANDROID,4.2.1,5G,Gurugram,28.41,77.0661,3.0,ANY,FALSE,2,STN_GGN_02,2.0,NONE,NONE,3,5,19.5,5,48.4,143.6,NONE,0,FALSE,327,AFTERNOON,FALSE,FALSE
APP_0007044,2026-08-14 15:30:55,JNY_880523362,2,VIEW_STATION,USR_57269,FREE,ANDROID,4.2.1,5G,Gurugram,28.3944,77.0731,3.0,ANY,FALSE,2,STN_GGN_02,2.0,STN_GGN_01,OFFICE,2,4,14.0,7,48.4,143.6,NONE,0,FALSE,379,AFTERNOON,FALSE,FALSE
APP_0009924,2026-08-14 15:30:57,JNY_244310138,1,SEARCH,USR_95628,FREE,ANDROID,4.2.0,5G,Gurugram,28.4453,77.0041,10.0,CHAdeMO,TRUE,1,STN_GGN_01,8.6,NONE,NONE,1,4,14.0,2,58.8,166.5,NONE,0,FALSE,334,AFTERNOON,FALSE,FALSE
APP_0019552,2026-08-14 15:31:44,JNY_482040868,1,SEARCH,USR_14812,FREE,IOS,4.1.6,4G,Delhi,28.5444,77.3529,3.0,ANY,FALSE,2,STN_DEL_02,1.5,NONE,NONE,3,4,14.0,0,17.4,52.3,NONE,0,FALSE,366,AFTERNOON,FALSE,FALSE
APP_0002476,2026-08-14 15:31:44,JNY_507835395,1,SEARCH,USR_97143,FREE,ANDROID,4.1.2,5G,Delhi,28.7268,77.0647,10.0,ANY,FALSE,2,STN_DEL_03,5.8,NONE,NONE,0,5,21.0,23,27.5,92.4,NONE,0,FALSE,223,AFTERNOON,FALSE,FALSE
APP_0029542,2026-08-14 15:32:10,JNY_195330674,1,SEARCH,USR_20466,SUBSCRIBER,ANDROID,4.2.1,4G,Delhi,28.7454,77.1026,15.0,TYPE2_AC,TRUE,3,STN_DEL_03,2.6,NONE,NONE,3,5,21.0,0,48.8,175.6,NONE,0,FALSE,338,AFTERNOON,FALSE,FALSE
APP_0002477,2026-08-14 15:32:14,JNY_507835395,2,VIEW_STATION,USR_97143,FREE,ANDROID,4.1.2,5G,Delhi,28.6806,77.1249,10.0,ANY,FALSE,2,STN_DEL_03,5.8,STN_DEL_01,MALL,1,5,19.5,2,27.5,92.4,NONE,0,FALSE,301,AFTERNOON,FALSE,FALSE
APP_0019553,2026-08-14 15:32:16,JNY_482040868,2,VIEW_STATION,USR_14812,FREE,IOS,4.1.6,4G,Delhi,28.5196,77.4085,3.0,ANY,FALSE,2,STN_DEL_02,1.5,STN_DEL_03,HIGHWAY,0,5,21.0,30,17.4,52.3,NONE,0,FALSE,369,AFTERNOON,FALSE,FALSE
APP_0007045,2026-08-14 15:32:20,JNY_880523362,3,NAVIGATE,USR_57269,FREE,ANDROID,4.2.1,5G,Gurugram,28.3964,77.0343,3.0,ANY,FALSE,2,STN_GGN_02,2.0,STN_GGN_01,OFFICE,2,4,14.0,7,48.4,143.6,NONE,0,FALSE,178,AFTERNOON,FALSE,FALSE
APP_0029543,2026-08-14 15:32:41,JNY_195330674,2,VIEW_STATION,USR_20466,SUBSCRIBER,ANDROID,4.2.1,4G,Delhi,28.7228,77.0569,15.0,TYPE2_AC,TRUE,3,STN_DEL_03,2.6,STN_DEL_03,HIGHWAY,1,5,21.0,4,48.8,175.6,NONE,0,FALSE,109,AFTERNOON,FALSE,FALSE
APP_0002478,2026-08-14 15:33:04,JNY_507835395,3,NAVIGATE,USR_97143,FREE,ANDROID,4.1.2,5G,Delhi,28.6899,77.0688,10.0,ANY,FALSE,2,STN_DEL_03,5.8,STN_DEL_01,MALL,1,5,19.5,2,27.5,92.4,NONE,0,FALSE,322,AFTERNOON,FALSE,FALSE
APP_0002479,2026-08-14 15:33:14,JNY_507835395,4,RESERVE,USR_97143,FREE,ANDROID,4.1.2,5G,Delhi,28.6905,77.1117,10.0,ANY,FALSE,2,STN_DEL_03,5.8,STN_DEL_01,MALL,1,5,19.5,2,27.5,92.4,RSV_7719632,30,FALSE,396,AFTERNOON,FALSE,FALSE
APP_0008065,2026-08-14 15:33:55,JNY_596969310,1,SEARCH,USR_25201,FREE,IOS,4.2.1,4G,Jaipur,26.8988,75.7948,10.0,ANY,FALSE,1,STN_JPR_01,5.9,NONE,NONE,1,5,18.5,5,41.0,147.0,NONE,0,FALSE,97,AFTERNOON,FALSE,FALSE
APP_0008066,2026-08-14 15:34:09,JNY_596969310,2,VIEW_STATION,USR_25201,FREE,IOS,4.2.1,4G,Jaipur,26.8722,75.775,10.0,ANY,FALSE,1,STN_JPR_01,5.9,STN_JPR_01,MALL,3,5,18.5,0,41.0,147.0,NONE,0,FALSE,309,AFTERNOON,FALSE,FALSE
APP_0029544,2026-08-14 15:34:18,JNY_195330674,3,NAVIGATE,USR_20466,SUBSCRIBER,ANDROID,4.2.1,4G,Delhi,28.7056,77.0868,15.0,TYPE2_AC,TRUE,3,STN_DEL_03,2.6,STN_DEL_03,HIGHWAY,1,5,21.0,4,48.8,175.6,NONE,0,FALSE,129,AFTERNOON,FALSE,FALSE
APP_0029054,2026-08-14 15:34:22,JNY_641319088,1,SEARCH,USR_66023,FREE,ANDROID,4.2.1,5G,Delhi,28.7002,77.1141,3.0,CCS2,TRUE,3,STN_DEL_03,1.3,NONE,NONE,3,5,21.0,0,31.1,98.1,NONE,0,FALSE,123,AFTERNOON,FALSE,FALSE
APP_0029055,2026-08-14 15:34:32,JNY_641319088,2,VIEW_STATION,USR_66023,FREE,ANDROID,4.2.1,5G,Delhi,28.6537,77.1052,3.0,CCS2,TRUE,3,STN_DEL_03,1.3,STN_DEL_03,HIGHWAY,2,5,21.0,0,31.1,98.1,NONE,0,FALSE,68,AFTERNOON,FALSE,FALSE
APP_0008067,2026-08-14 15:35:02,JNY_596969310,3,NAVIGATE,USR_25201,FREE,IOS,4.2.1,4G,Jaipur,26.9148,75.8172,10.0,ANY,FALSE,1,STN_JPR_01,5.9,STN_JPR_01,MALL,3,5,18.5,0,41.0,147.0,NONE,0,FALSE,123,AFTERNOON,FALSE,FALSE
APP_0008068,2026-08-14 15:35:26,JNY_596969310,4,RESERVE,USR_25201,FREE,IOS,4.2.1,4G,Jaipur,26.9183,75.792,10.0,ANY,FALSE,1,STN_JPR_01,5.9,STN_JPR_01,MALL,3,5,18.5,0,41.0,147.0,RSV_2284276,45,FALSE,144,AFTERNOON,FALSE,FALSE
APP_0007046,2026-08-14 15:35:37,JNY_880523362,4,START_CHARGE,USR_57269,FREE,ANDROID,4.2.1,5G,Gurugram,28.4207,77.0419,3.0,ANY,FALSE,2,STN_GGN_02,2.0,STN_GGN_01,OFFICE,2,4,14.0,7,48.4,143.6,NONE,0,TRUE,407,AFTERNOON,FALSE,FALSE
APP_0029056,2026-08-14 15:35:50,JNY_641319088,3,NAVIGATE,USR_66023,FREE,ANDROID,4.2.1,5G,Delhi,28.7316,77.063,3.0,CCS2,TRUE,3,STN_DEL_03,1.3,STN_DEL_03,HIGHWAY,2,5,21.0,0,31.1,98.1,NONE,0,FALSE,220,AFTERNOON,FALSE,FALSE
APP_0030838,2026-08-14 15:38:29,JNY_343456983,1,SEARCH,USR_15933,FREE,IOS,4.2.1,5G,Bengaluru,12.9743,77.5631,3.0,CCS2,FALSE,1,STN_BLR_01,2.9,NONE,NONE,1,4,14.0,10,47.9,163.2,NONE,0,FALSE,121,AFTERNOON,FALSE,FALSE
APP_0030839,2026-08-14 15:39:36,JNY_343456983,2,VIEW_STATION,USR_15933,FREE,IOS,4.2.1,5G,Bengaluru,12.9971,77.6067,3.0,CCS2,FALSE,1,STN_BLR_01,2.9,STN_BLR_01,OFFICE,1,4,14.0,14,47.9,163.2,NONE,0,FALSE,134,AFTERNOON,FALSE,FALSE
APP_0030840,2026-08-14 15:41:11,JNY_343456983,3,NAVIGATE,USR_15933,FREE,IOS,4.2.1,5G,Bengaluru,12.9687,77.6032,3.0,CCS2,FALSE,1,STN_BLR_01,2.9,STN_BLR_01,OFFICE,1,4,14.0,14,47.9,163.2,NONE,0,FALSE,367,AFTERNOON,FALSE,FALSE
APP_0026245,2026-08-14 15:42:22,JNY_480857484,1,SEARCH,USR_92177,FREE,ANDROID,4.2.1,5G,Gurugram,28.3977,77.06,10.0,ANY,TRUE,1,STN_GGN_02,4.3,NONE,NONE,1,5,19.5,5,18.6,59.2,NONE,0,FALSE,193,AFTERNOON,FALSE,FALSE
APP_0017280,2026-08-14 15:42:46,JNY_282250649,1,SEARCH,USR_73936,SUBSCRIBER,ANDROID,4.2.0,4G,Delhi,28.5414,77.4296,15.0,CCS2,TRUE,1,STN_DEL_02,9.3,NONE,NONE,0,4,14.0,62,48.7,141.9,NONE,0,FALSE,491,AFTERNOON,FALSE,FALSE
