event_time,selected_site_id,city,site_category,day_part,is_weekend,total_bays,operational_bays,occupied_bays,available_bays,active_chargers,queue_length,utilization_pct,estimated_wait_min,average_session_duration_min,price_per_kwh,is_fast_charger_site,incident_flag,incident_type
2026-08-15 20:00:00,STN_MUM_01,Mumbai,MALL,EVENING,True,5,5,4,1,1,2,80.0,13.14,32.6,19.84,True,False,NONE
2026-08-15 20:00:00,STN_MUM_02,Mumbai,RESIDENTIAL,EVENING,True,4,4,2,2,2,0,50.0,0.37,31.97,12.08,False,False,NONE
2026-08-15 20:05:00,STN_BLR_01,Bengaluru,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.0,35.98,13.96,False,False,NONE
2026-08-15 20:05:00,STN_DEL_01,Delhi,MALL,EVENING,True,5,5,4,1,1,0,80.0,0.7,33.89,19.26,True,False,NONE
2026-08-15 20:05:00,STN_DEL_02,Delhi,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.44,38.48,13.9,False,False,NONE
2026-08-15 20:05:00,STN_DEL_03,Delhi,HIGHWAY,EVENING,True,5,5,4,1,1,3,80.0,27.98,45.06,21.06,True,False,NONE
2026-08-15 20:05:00,STN_GGN_01,Gurugram,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.0,40.62,14.14,False,False,NONE
2026-08-15 20:05:00,STN_GGN_02,Gurugram,MALL,EVENING,True,5,5,4,1,1,0,80.0,0.84,34.91,19.41,True,False,NONE
2026-08-15 20:05:00,STN_JPR_01,Jaipur,MALL,EVENING,True,5,5,4,1,1,2,80.0,12.44,31.93,18.19,True,False,NONE
2026-08-15 20:05:00,STN_JPR_02,Jaipur,HIGHWAY,EVENING,True,5,5,4,1,1,3,80.0,26.55,43.98,20.94,True,False,NONE
2026-08-15 20:05:00,STN_MUM_01,Mumbai,MALL,EVENING,True,5,5,4,1,1,2,80.0,11.51,29.47,20.04,True,False,NONE
2026-08-15 20:05:00,STN_MUM_02,Mumbai,RESIDENTIAL,EVENING,True,4,4,2,2,2,0,50.0,0.0,31.89,11.94,False,False,NONE
2026-08-15 20:10:00,STN_BLR_01,Bengaluru,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,2.04,37.55,14.1,False,False,NONE
2026-08-15 20:10:00,STN_DEL_01,Delhi,MALL,EVENING,True,5,5,4,1,1,2,80.0,13.96,34.04,19.59,True,False,NONE
2026-08-15 20:10:00,STN_DEL_02,Delhi,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,2.87,39.65,13.9,False,False,NONE
2026-08-15 20:10:00,STN_DEL_03,Delhi,HIGHWAY,EVENING,True,5,5,4,1,1,1,80.0,9.27,40.34,21.27,True,False,NONE
2026-08-15 20:10:00,STN_GGN_01,Gurugram,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.0,32.8,14.02,False,False,NONE
2026-08-15 20:10:00,STN_GGN_02,Gurugram,MALL,EVENING,True,5,5,4,1,1,4,80.0,25.28,31.3,19.65,True,False,NONE
2026-08-15 20:10:00,STN_JPR_01,Jaipur,MALL,EVENING,True,5,5,4,1,1,1,80.0,6.6,32.2,18.5,True,False,NONE
2026-08-15 20:10:00,STN_JPR_02,Jaipur,HIGHWAY,EVENING,True,5,5,4,1,1,1,80.0,7.81,42.02,21.3,True,False,NONE
2026-08-15 20:10:00,STN_MUM_01,Mumbai,MALL,EVENING,True,5,5,4,1,1,3,80.0,18.76,31.07,19.98,True,False,NONE
2026-08-15 20:10:00,STN_MUM_02,Mumbai,RESIDENTIAL,EVENING,True,4,4,2,2,2,0,50.0,0.0,33.25,11.96,False,False,NONE
2026-08-15 20:15:00,STN_BLR_01,Bengaluru,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.0,39.09,13.91,False,False,NONE
2026-08-15 20:15:00,STN_DEL_01,Delhi,MALL,EVENING,True,5,5,4,1,1,1,80.0,5.8,31.76,19.5,True,False,NONE
2026-08-15 20:15:00,STN_DEL_02,Delhi,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.0,40.45,14.01,False,False,NONE
2026-08-15 20:15:00,STN_DEL_03,Delhi,HIGHWAY,EVENING,True,5,5,4,1,1,0,80.0,0.97,42.19,21.12,True,False,NONE
2026-08-15 20:15:00,STN_GGN_01,Gurugram,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.0,33.06,13.99,False,False,NONE
2026-08-15 20:15:00,STN_GGN_02,Gurugram,MALL,EVENING,True,5,5,4,1,1,4,80.0,25.3,29.73,19.6,True,False,NONE
2026-08-15 20:15:00,STN_JPR_01,Jaipur,MALL,EVENING,True,5,5,4,1,1,4,80.0,24.21,30.16,18.69,True,False,NONE
2026-08-15 20:15:00,STN_JPR_02,Jaipur,HIGHWAY,EVENING,True,5,5,4,1,1,4,80.0,30.94,39.52,20.97,True,False,NONE
2026-08-15 20:15:00,STN_MUM_01,Mumbai,MALL,EVENING,True,5,5,4,1,1,0,80.0,0.75,32.86,19.91,True,False,NONE
2026-08-15 20:15:00,STN_MUM_02,Mumbai,RESIDENTIAL,EVENING,True,4,4,2,2,2,0,50.0,1.58,27.51,12.11,False,False,NONE
2026-08-15 20:20:00,STN_BLR_01,Bengaluru,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,1.04,37.62,13.93,False,False,NONE
2026-08-15 20:20:00,STN_DEL_01,Delhi,MALL,EVENING,True,5,5,4,1,1,0,80.0,0.0,34.04,19.71,True,False,NONE
2026-08-15 20:20:00,STN_DEL_02,Delhi,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.0,40.45,14.03,False,False,NONE
2026-08-15 20:20:00,STN_DEL_03,Delhi,HIGHWAY,EVENING,True,5,5,4,1,1,2,80.0,18.77,46.4,21.19,True,False,NONE
2026-08-15 20:20:00,STN_GGN_01,Gurugram,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.0,36.89,13.84,False,False,NONE
2026-08-15 20:20:00,STN_GGN_02,Gurugram,MALL,EVENING,True,5,5,4,1,1,0,80.0,0.43,32.2,19.36,True,False,NONE
2026-08-15 20:20:00,STN_JPR_01,Jaipur,MALL,EVENING,True,5,5,4,1,1,4,80.0,23.43,27.53,18.62,True,False,NONE
2026-08-15 20:20:00,STN_JPR_02,Jaipur,HIGHWAY,EVENING,True,5,5,3,2,2,0,60.0,0.41,42.83,21.32,True,False,NONE
2026-08-15 20:20:00,STN_MUM_01,Mumbai,MALL,EVENING,True,5,5,4,1,1,2,80.0,13.57,34.75,20.3,True,False,NONE
2026-08-15 20:20:00,STN_MUM_02,Mumbai,RESIDENTIAL,EVENING,True,4,4,2,2,2,1,50.0,10.59,33.51,12.03,False,False,NONE
2026-08-15 20:25:00,STN_BLR_01,Bengaluru,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,1.13,35.64,14.03,False,False,NONE
2026-08-15 20:25:00,STN_DEL_01,Delhi,MALL,EVENING,True,5,5,4,1,1,4,80.0,23.02,29.62,19.65,True,False,NONE
2026-08-15 20:25:00,STN_DEL_02,Delhi,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.0,35.79,14.0,False,False,NONE
2026-08-15 20:25:00,STN_DEL_03,Delhi,HIGHWAY,EVENING,True,5,5,3,2,2,0,60.0,0.0,44.86,20.93,True,False,NONE
2026-08-15 20:25:00,STN_GGN_01,Gurugram,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.0,34.66,13.96,False,False,NONE
2026-08-15 20:25:00,STN_GGN_02,Gurugram,MALL,EVENING,True,5,5,4,1,1,2,80.0,10.99,28.71,19.14,True,False,NONE
2026-08-15 20:25:00,STN_JPR_01,Jaipur,MALL,EVENING,True,5,5,4,1,1,2,80.0,9.83,31.83,18.45,True,False,NONE
2026-08-15 20:25:00,STN_JPR_02,Jaipur,HIGHWAY,EVENING,True,5,5,3,2,2,0,60.0,1.44,44.11,20.95,True,False,NONE
2026-08-15 20:25:00,STN_MUM_01,Mumbai,MALL,EVENING,True,5,5,4,1,1,2,80.0,13.41,32.53,20.1,True,False,NONE
2026-08-15 20:25:00,STN_MUM_02,Mumbai,RESIDENTIAL,EVENING,True,4,4,2,2,2,0,50.0,0.0,26.06,12.13,False,False,NONE
2026-08-15 20:30:00,STN_BLR_01,Bengaluru,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.0,40.36,14.12,False,False,NONE
2026-08-15 20:30:00,STN_DEL_01,Delhi,MALL,EVENING,True,5,5,4,1,1,6,80.0,35.75,31.23,19.34,True,False,NONE
2026-08-15 20:30:00,STN_DEL_02,Delhi,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.0,37.85,13.92,False,False,NONE
2026-08-15 20:30:00,STN_DEL_03,Delhi,HIGHWAY,EVENING,True,5,5,3,2,2,0,60.0,0.34,40.06,21.01,True,False,NONE
2026-08-15 20:30:00,STN_GGN_01,Gurugram,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.24,35.86,13.9,False,False,NONE
2026-08-15 20:30:00,STN_GGN_02,Gurugram,MALL,EVENING,True,5,5,4,1,1,2,80.0,13.69,33.38,19.68,True,False,NONE
2026-08-15 20:30:00,STN_JPR_01,Jaipur,MALL,EVENING,True,5,5,4,1,1,2,80.0,15.52,38.32,18.53,True,False,NONE
2026-08-15 20:30:00,STN_JPR_02,Jaipur,HIGHWAY,EVENING,True,5,5,3,2,2,0,60.0,1.13,44.68,20.75,True,False,NONE
2026-08-15 20:30:00,STN_MUM_01,Mumbai,MALL,EVENING,True,5,5,4,1,1,4,80.0,23.84,34.25,20.07,True,False,NONE
2026-08-15 20:30:00,STN_MUM_02,Mumbai,RESIDENTIAL,EVENING,True,4,4,2,2,2,0,50.0,0.0,27.66,12.06,False,False,NONE
2026-08-15 20:35:00,STN_BLR_01,Bengaluru,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.58,36.03,14.13,False,False,NONE
2026-08-15 20:35:00,STN_DEL_01,Delhi,MALL,EVENING,True,5,5,4,1,1,3,80.0,20.75,32.93,19.31,True,False,NONE
2026-08-15 20:35:00,STN_DEL_02,Delhi,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.0,36.65,13.83,False,False,NONE
2026-08-15 20:35:00,STN_DEL_03,Delhi,HIGHWAY,EVENING,True,5,5,3,2,2,0,60.0,0.89,40.01,20.96,True,False,NONE
2026-08-15 20:35:00,STN_GGN_01,Gurugram,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.6,37.96,14.04,False,False,NONE
2026-08-15 20:35:00,STN_GGN_02,Gurugram,MALL,EVENING,True,5,5,4,1,1,3,80.0,21.0,31.66,19.56,True,False,NONE
2026-08-15 20:35:00,STN_JPR_01,Jaipur,MALL,EVENING,True,5,5,4,1,1,1,80.0,6.17,31.07,18.46,True,False,NONE
2026-08-15 20:35:00,STN_JPR_02,Jaipur,HIGHWAY,EVENING,True,5,5,3,2,2,0,60.0,0.0,42.09,20.61,True,False,NONE
2026-08-15 20:35:00,STN_MUM_01,Mumbai,MALL,EVENING,True,5,5,3,2,2,0,60.0,0.18,32.89,20.23,True,False,NONE
2026-08-15 20:35:00,STN_MUM_02,Mumbai,RESIDENTIAL,EVENING,True,4,4,3,1,1,1,75.0,8.73,29.4,12.05,False,False,NONE
2026-08-15 20:40:00,STN_BLR_01,Bengaluru,OFFICE,EVENING,True,4,4,1,3,3,1,25.0,10.41,39.4,13.96,False,False,NONE
2026-08-15 20:40:00,STN_DEL_01,Delhi,MALL,EVENING,True,5,5,4,1,1,6,80.0,40.53,33.63,19.63,True,False,NONE
2026-08-15 20:40:00,STN_DEL_02,Delhi,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.33,39.14,14.13,False,False,NONE
2026-08-15 20:40:00,STN_DEL_03,Delhi,HIGHWAY,EVENING,True,5,5,3,2,2,0,60.0,1.3,40.99,20.93,True,False,NONE
2026-08-15 20:40:00,STN_GGN_01,Gurugram,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.0,37.61,13.9,False,False,NONE
2026-08-15 20:40:00,STN_GGN_02,Gurugram,MALL,EVENING,True,5,5,4,1,1,3,80.0,20.16,33.83,19.68,True,False,NONE
2026-08-15 20:40:00,STN_JPR_01,Jaipur,MALL,EVENING,True,5,5,4,1,1,3,80.0,16.09,29.36,18.54,True,False,NONE
2026-08-15 20:40:00,STN_JPR_02,Jaipur,HIGHWAY,EVENING,True,5,5,3,2,2,0,60.0,2.24,39.42,20.94,True,False,NONE
2026-08-15 20:40:00,STN_MUM_01,Mumbai,MALL,EVENING,True,5,5,3,2,2,0,60.0,1.39,32.35,20.04,True,False,NONE
2026-08-15 20:40:00,STN_MUM_02,Mumbai,RESIDENTIAL,EVENING,True,4,4,3,1,1,0,75.0,0.35,31.23,11.88,False,False,NONE
2026-08-15 20:45:00,STN_BLR_01,Bengaluru,OFFICE,EVENING,True,4,4,1,3,3,1,25.0,8.97,39.96,13.76,False,False,NONE
2026-08-15 20:45:00,STN_DEL_01,Delhi,MALL,EVENING,True,5,5,4,1,1,2,80.0,11.46,31.65,19.39,True,False,NONE
2026-08-15 20:45:00,STN_DEL_02,Delhi,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,1.81,34.5,13.86,False,False,NONE
2026-08-15 20:45:00,STN_DEL_03,Delhi,HIGHWAY,EVENING,True,5,5,3,2,2,0,60.0,0.35,36.78,21.19,True,False,NONE
2026-08-15 20:45:00,STN_GGN_01,Gurugram,OFFICE,EVENING,True,4,4,2,2,2,0,50.0,2.49,36.45,14.08,False,False,NONE
2026-08-15 20:45:00,STN_GGN_02,Gurugram,MALL,EVENING,True,5,5,4,1,1,2,80.0,12.72,28.88,19.62,True,False,NONE
2026-08-15 20:45:00,STN_JPR_01,Jaipur,MALL,EVENING,True,5,5,4,1,1,0,80.0,1.39,28.43,18.64,True,False,NONE
2026-08-15 20:45:00,STN_JPR_02,Jaipur,HIGHWAY,EVENING,True,5,5,3,2,2,0,60.0,0.0,42.42,21.0,True,False,NONE
2026-08-15 20:45:00,STN_MUM_01,Mumbai,MALL,EVENING,True,5,5,3,2,2,1,60.0,7.25,34.57,19.75,True,False,NONE
2026-08-15 20:45:00,STN_MUM_02,Mumbai,RESIDENTIAL,EVENING,True,4,4,2,2,2,0,50.0,0.0,28.6,12.02,False,False,NONE
2026-08-15 20:50:00,STN_BLR_01,Bengaluru,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.0,37.22,14.14,False,False,NONE
2026-08-15 20:50:00,STN_DEL_01,Delhi,MALL,EVENING,True,5,5,4,1,1,0,80.0,0.0,30.44,19.3,True,False,NONE
2026-08-15 20:50:00,STN_DEL_02,Delhi,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,1.9,40.43,13.88,False,False,NONE
2026-08-15 20:50:00,STN_DEL_03,Delhi,HIGHWAY,EVENING,True,5,5,4,1,1,5,80.0,43.28,44.01,20.81,True,False,NONE
2026-08-15 20:50:00,STN_GGN_01,Gurugram,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.0,37.97,13.94,False,False,NONE
2026-08-15 20:50:00,STN_GGN_02,Gurugram,MALL,EVENING,True,5,5,4,1,1,0,80.0,1.02,29.67,19.59,True,False,NONE
2026-08-15 20:50:00,STN_JPR_01,Jaipur,MALL,EVENING,True,5,5,4,1,1,0,80.0,2.47,30.46,18.5,True,False,NONE
2026-08-15 20:50:00,STN_JPR_02,Jaipur,HIGHWAY,EVENING,True,5,5,3,2,2,0,60.0,0.71,39.16,21.17,True,False,NONE
2026-08-15 20:50:00,STN_MUM_01,Mumbai,MALL,EVENING,True,5,5,3,2,2,0,60.0,0.0,27.63,19.86,True,False,NONE
2026-08-15 20:50:00,STN_MUM_02,Mumbai,RESIDENTIAL,EVENING,True,4,4,2,2,2,0,50.0,1.7,29.45,11.9,False,False,NONE
2026-08-15 20:55:00,STN_BLR_01,Bengaluru,OFFICE,EVENING,True,4,4,2,2,2,1,50.0,9.34,38.51,14.05,False,False,NONE
2026-08-15 20:55:00,STN_DEL_01,Delhi,MALL,EVENING,True,5,5,4,1,1,0,80.0,0.74,30.11,19.65,True,False,NONE
2026-08-15 20:55:00,STN_DEL_02,Delhi,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.45,41.57,13.91,False,False,NONE
2026-08-15 20:55:00,STN_DEL_03,Delhi,HIGHWAY,EVENING,True,5,5,3,2,2,0,60.0,0.0,43.65,20.81,True,False,NONE
2026-08-15 20:55:00,STN_GGN_01,Gurugram,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.0,38.51,14.23,False,False,NONE
2026-08-15 20:55:00,STN_GGN_02,Gurugram,MALL,EVENING,True,5,5,4,1,1,2,80.0,13.98,32.46,19.19,True,False,NONE
2026-08-15 20:55:00,STN_JPR_01,Jaipur,MALL,EVENING,True,5,5,4,1,1,2,80.0,14.36,33.49,18.48,True,False,NONE
2026-08-15 20:55:00,STN_JPR_02,Jaipur,HIGHWAY,EVENING,True,5,5,3,2,2,0,60.0,0.94,42.32,21.08,True,False,NONE
2026-08-15 20:55:00,STN_MUM_01,Mumbai,MALL,EVENING,True,5,5,4,1,1,2,80.0,11.47,32.56,20.24,True,False,NONE
2026-08-15 20:55:00,STN_MUM_02,Mumbai,RESIDENTIAL,EVENING,True,4,4,2,2,2,0,50.0,0.0,30.48,12.01,False,False,NONE
2026-08-15 21:00:00,STN_BLR_01,Bengaluru,OFFICE,EVENING,True,4,4,1,3,3,1,25.0,11.21,39.12,14.34,False,False,NONE
2026-08-15 21:00:00,STN_DEL_01,Delhi,MALL,EVENING,True,5,5,4,1,1,0,80.0,0.94,33.86,19.47,True,False,NONE
2026-08-15 21:00:00,STN_DEL_02,Delhi,OFFICE,EVENING,True,4,4,1,3,3,1,25.0,13.59,41.91,14.31,False,False,NONE
2026-08-15 21:00:00,STN_DEL_03,Delhi,HIGHWAY,EVENING,True,5,5,4,1,1,1,80.0,8.12,43.27,20.94,True,False,NONE
2026-08-15 21:00:00,STN_GGN_01,Gurugram,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,1.26,40.85,14.11,False,False,NONE
2026-08-15 21:00:00,STN_GGN_02,Gurugram,MALL,EVENING,True,5,5,4,1,1,1,80.0,6.59,31.7,19.31,True,False,NONE
2026-08-15 21:00:00,STN_JPR_01,Jaipur,MALL,EVENING,True,5,5,4,1,1,1,80.0,5.89,31.05,18.61,True,False,NONE
2026-08-15 21:00:00,STN_JPR_02,Jaipur,HIGHWAY,EVENING,True,5,5,3,2,2,0,60.0,0.0,47.33,21.41,True,False,NONE
2026-08-15 21:00:00,STN_MUM_01,Mumbai,MALL,EVENING,True,5,5,3,2,2,0,60.0,0.0,31.39,20.19,True,False,NONE
2026-08-15 21:00:00,STN_MUM_02,Mumbai,RESIDENTIAL,EVENING,True,4,4,2,2,2,0,50.0,0.0,32.6,11.91,False,False,NONE
2026-08-15 21:05:00,STN_BLR_01,Bengaluru,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.04,32.77,13.95,False,False,NONE
2026-08-15 21:05:00,STN_DEL_01,Delhi,MALL,EVENING,True,5,5,4,1,1,4,80.0,24.95,30.96,19.5,True,False,NONE
2026-08-15 21:05:00,STN_DEL_02,Delhi,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,2.45,40.8,14.1,False,False,NONE
2026-08-15 21:05:00,STN_DEL_03,Delhi,HIGHWAY,EVENING,True,5,5,3,2,2,0,60.0,0.0,38.33,21.09,True,False,NONE
2026-08-15 21:05:00,STN_GGN_01,Gurugram,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.0,34.27,14.15,False,False,NONE
2026-08-15 21:05:00,STN_GGN_02,Gurugram,MALL,EVENING,True,5,5,4,1,1,1,80.0,4.94,29.68,19.62,True,False,NONE
2026-08-15 21:05:00,STN_JPR_01,Jaipur,MALL,EVENING,True,5,5,4,1,1,2,80.0,13.17,34.26,18.5,True,False,NONE
2026-08-15 21:05:00,STN_JPR_02,Jaipur,HIGHWAY,EVENING,True,5,5,3,2,2,0,60.0,2.58,43.17,20.97,True,False,NONE
2026-08-15 21:05:00,STN_MUM_01,Mumbai,MALL,EVENING,True,5,5,4,1,1,6,80.0,40.23,33.14,20.07,True,False,NONE
2026-08-15 21:05:00,STN_MUM_02,Mumbai,RESIDENTIAL,EVENING,True,4,4,2,2,2,0,50.0,0.71,32.27,11.86,False,False,NONE
2026-08-15 21:10:00,STN_BLR_01,Bengaluru,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.0,42.68,13.98,False,False,NONE
2026-08-15 21:10:00,STN_DEL_01,Delhi,MALL,EVENING,True,5,5,4,1,1,2,80.0,12.37,31.08,19.55,True,False,NONE
2026-08-15 21:10:00,STN_DEL_02,Delhi,OFFICE,EVENING,True,4,4,1,3,3,1,25.0,10.4,40.38,14.25,False,False,NONE
2026-08-15 21:10:00,STN_DEL_03,Delhi,HIGHWAY,EVENING,True,5,5,4,1,1,3,80.0,23.22,37.15,21.16,True,False,NONE
2026-08-15 21:10:00,STN_GGN_01,Gurugram,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,1.05,39.8,14.07,False,False,NONE
2026-08-15 21:10:00,STN_GGN_02,Gurugram,MALL,EVENING,True,5,5,4,1,1,1,80.0,5.5,32.09,19.41,True,False,NONE
2026-08-15 21:10:00,STN_JPR_01,Jaipur,MALL,EVENING,True,5,5,4,1,1,1,80.0,7.26,33.51,18.34,True,False,NONE
2026-08-15 21:10:00,STN_JPR_02,Jaipur,HIGHWAY,EVENING,True,5,5,3,2,2,0,60.0,0.0,40.35,20.85,True,False,NONE
2026-08-15 21:10:00,STN_MUM_01,Mumbai,MALL,EVENING,True,5,5,4,1,1,4,80.0,26.03,34.53,20.05,True,False,NONE
2026-08-15 21:10:00,STN_MUM_02,Mumbai,RESIDENTIAL,EVENING,True,4,4,2,2,2,0,50.0,1.06,29.22,11.88,False,False,NONE
2026-08-15 21:15:00,STN_BLR_01,Bengaluru,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.96,39.1,14.06,False,False,NONE
2026-08-15 21:15:00,STN_DEL_01,Delhi,MALL,EVENING,True,5,5,4,1,1,2,80.0,13.4,31.49,19.2,True,False,NONE
2026-08-15 21:15:00,STN_DEL_02,Delhi,OFFICE,EVENING,True,4,4,1,3,3,1,25.0,10.44,39.0,13.96,False,False,NONE
2026-08-15 21:15:00,STN_DEL_03,Delhi,HIGHWAY,EVENING,True,5,5,4,1,1,5,80.0,38.62,37.89,20.88,True,False,NONE
2026-08-15 21:15:00,STN_GGN_01,Gurugram,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.0,37.78,14.0,False,False,NONE
2026-08-15 21:15:00,STN_GGN_02,Gurugram,MALL,EVENING,True,5,5,4,1,1,1,80.0,6.18,29.77,19.32,True,False,NONE
2026-08-15 21:15:00,STN_JPR_01,Jaipur,MALL,EVENING,True,5,5,4,1,1,1,80.0,8.25,32.18,18.5,True,False,NONE
2026-08-15 21:15:00,STN_JPR_02,Jaipur,HIGHWAY,EVENING,True,5,5,3,2,2,0,60.0,1.12,42.39,21.24,True,False,NONE
2026-08-15 21:15:00,STN_MUM_01,Mumbai,MALL,EVENING,True,5,5,4,1,1,0,80.0,0.02,34.67,19.71,True,False,NONE
2026-08-15 21:15:00,STN_MUM_02,Mumbai,RESIDENTIAL,EVENING,True,4,4,2,2,2,0,50.0,0.0,29.95,11.94,False,False,NONE
2026-08-15 21:20:00,STN_BLR_01,Bengaluru,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.0,38.28,13.94,False,False,NONE
2026-08-15 21:20:00,STN_DEL_01,Delhi,MALL,EVENING,True,5,5,4,1,1,2,80.0,12.99,29.06,19.43,True,False,NONE
2026-08-15 21:20:00,STN_DEL_02,Delhi,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.0,39.22,14.11,False,False,NONE
2026-08-15 21:20:00,STN_DEL_03,Delhi,HIGHWAY,EVENING,True,5,5,4,1,1,1,80.0,10.47,42.19,21.19,True,False,NONE
2026-08-15 21:20:00,STN_GGN_01,Gurugram,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.07,37.9,13.79,False,False,NONE
2026-08-15 21:20:00,STN_GGN_02,Gurugram,MALL,EVENING,True,5,5,3,2,2,0,60.0,1.68,32.78,19.56,True,False,NONE
2026-08-15 21:20:00,STN_JPR_01,Jaipur,MALL,EVENING,True,5,5,4,1,1,1,80.0,7.04,33.44,18.44,True,False,NONE
2026-08-15 21:20:00,STN_JPR_02,Jaipur,HIGHWAY,EVENING,True,5,5,3,2,2,0,60.0,0.0,40.77,20.76,True,False,NONE
2026-08-15 21:20:00,STN_MUM_01,Mumbai,MALL,EVENING,True,5,5,4,1,1,1,80.0,5.34,33.71,19.98,True,False,NONE
2026-08-15 21:20:00,STN_MUM_02,Mumbai,RESIDENTIAL,EVENING,True,4,4,2,2,2,1,50.0,6.29,29.67,12.07,False,False,NONE
2026-08-15 21:25:00,STN_BLR_01,Bengaluru,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.0,33.0,13.95,False,False,NONE
2026-08-15 21:25:00,STN_DEL_01,Delhi,MALL,EVENING,True,5,5,3,2,2,0,60.0,0.21,32.69,19.57,True,False,NONE
2026-08-15 21:25:00,STN_DEL_02,Delhi,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,1.48,34.35,14.15,False,False,NONE
2026-08-15 21:25:00,STN_DEL_03,Delhi,HIGHWAY,EVENING,True,5,5,3,2,2,0,60.0,1.03,46.4,20.79,True,False,NONE
2026-08-15 21:25:00,STN_GGN_01,Gurugram,OFFICE,EVENING,True,4,4,1,3,3,1,25.0,8.26,40.63,13.9,False,False,NONE
2026-08-15 21:25:00,STN_GGN_02,Gurugram,MALL,EVENING,True,5,5,4,1,1,1,80.0,6.55,32.91,19.51,True,False,NONE
2026-08-15 21:25:00,STN_JPR_01,Jaipur,MALL,EVENING,True,5,5,4,1,1,1,80.0,6.79,29.51,18.39,True,False,NONE
2026-08-15 21:25:00,STN_JPR_02,Jaipur,HIGHWAY,EVENING,True,5,5,3,2,2,1,60.0,7.81,41.04,20.82,True,False,NONE
2026-08-15 21:25:00,STN_MUM_01,Mumbai,MALL,EVENING,True,5,5,4,1,1,1,80.0,7.61,35.06,19.92,True,False,NONE
2026-08-15 21:25:00,STN_MUM_02,Mumbai,RESIDENTIAL,EVENING,True,4,4,2,2,2,1,50.0,7.15,27.71,12.07,False,False,NONE
2026-08-15 21:30:00,STN_BLR_01,Bengaluru,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.0,38.34,14.22,False,False,NONE
2026-08-15 21:30:00,STN_DEL_01,Delhi,MALL,EVENING,True,5,5,3,2,2,0,60.0,0.0,35.6,19.73,True,False,NONE
2026-08-15 21:30:00,STN_DEL_02,Delhi,OFFICE,EVENING,True,4,4,2,2,2,0,50.0,1.95,42.54,14.18,False,False,NONE
2026-08-15 21:30:00,STN_DEL_03,Delhi,HIGHWAY,EVENING,True,5,5,3,2,2,0,60.0,0.0,40.35,21.01,True,False,NONE
2026-08-15 21:30:00,STN_GGN_01,Gurugram,OFFICE,EVENING,True,4,4,1,3,3,0,25.0,0.0,38.08,14.12,False,False,NONE
2026-08-15 21:30:00,STN_GGN_02,Gurugram,MALL,EVENING,True,5,5,4,1,1,2,80.0,11.15,30.93,19.32,True,False,NONE
2026-08-15 21:30:00,STN_JPR_01,Jaipur,MALL,EVENING,True,5,5,4,1,1,2,80.0,12.01,32.58,18.25,True,False,NONE
2026-08-15 21:30:00,STN_JPR_02,Jaipur,HIGHWAY,EVENING,True,5,5,3,2,2,0,60.0,0.0,42.41,21.11,True,False,NONE
